algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.2693151300033163,4.7181010246276855,0.4391920566558838,4.278908967971802,,,,,,central,,0.9999875

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.1429431842457562,4.7465808391571045,0.4937267303466797,4.252854108810425,,,,,,central,,1.0

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.1632897994795313,4.894288778305054,0.5723931789398193,4.321895599365234,,,,,,central,,0.9991875

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.2999661500549304,4.563347339630127,0.42000627517700195,4.143341064453125,,,,,,central,,0.9627875

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.1706560437226616,4.623783111572266,0.4440946578979492,4.179688453674316,,,,,,central,,0.9910375

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.2167276797475794,4.899547100067139,0.5623345375061035,4.337212562561035,,,,,,central,,0.9815625

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.2725216483156947,4.705500841140747,0.5054466724395752,4.200054168701172,,,,,,central,,0.97885

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.3174608052752717,4.885899782180786,0.5200116634368896,4.3658881187438965,,,,,,central,,0.961275

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.0303760035574574,4.593380928039551,0.41146278381347656,4.181918144226074,,,,,,central,,0.9996125

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.0958599635403035,4.698660373687744,0.4850895404815674,4.213570833206177,,,,,,central,,0.9994125

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.984771786926885,4.673959016799927,0.42443346977233887,4.249525547027588,,,,,,central,,0.9957875

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.157179628006263,4.546659231185913,0.4380953311920166,4.1085638999938965,,,,,,central,,0.9991

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.0621932280873314,4.565893888473511,0.42461323738098145,4.141280651092529,,,,,,central,,0.9864875

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9653868795739573,4.76932430267334,0.4499969482421875,4.319327354431152,,,,,,central,,0.975625

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9719433445921357,4.6872429847717285,0.4566364288330078,4.230606555938721,,,,,,central,,0.9954625

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9194802070733974,4.828869819641113,0.48795247077941895,4.340917348861694,,,,,,central,,0.9822125

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.068094828372999,4.7740797996521,0.4936215877532959,4.280458211898804,,,,,,central,,0.99115

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9815448637951507,4.651153326034546,0.45703673362731934,4.194116592407227,,,,,,central,,0.9891375

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,48.35794226327978,4.917029142379761,0.7741198539733887,4.142909288406372,,,,,,central,,0.9971

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,47.971973549345996,4.841908931732178,0.7534575462341309,4.088451385498047,,,,,,central,,0.9959

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,47.80204919817335,5.13960337638855,0.8381247520446777,4.301478624343872,,,,,,central,,0.997375

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,47.9385030267854,4.987578392028809,0.784860372543335,4.202718019485474,,,,,,central,,0.99895

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,47.96983535966018,5.10464882850647,0.7459902763366699,4.3586585521698,,,,,,central,,0.9983125

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.5356926918029785,0.7741963863372803,4.761496305465698,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.22277569770813,0.7323281764984131,4.490447521209717,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.396479845046997,0.8007216453552246,4.5957581996917725,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.113164186477661,0.7567043304443359,4.356459856033325,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.0618062019348145,0.7937414646148682,4.268064737319946,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.999019622802734,0.8130137920379639,4.1860058307647705,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.654710292816162,0.7927060127258301,4.862004280090332,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.035219192504883,0.7902870178222656,4.244932174682617,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.129058361053467,0.9114398956298828,4.217618465423584,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.021596431732178,0.781369686126709,4.240226745605469,,,,,,central,,1.0

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,31.515894109076168,5.067840814590454,0.7635884284973145,4.30425238609314,,,,,,central,,0.9873625

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,31.545169867657997,5.104492902755737,0.7473444938659668,4.3571484088897705,,,,,,central,,0.9848

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,31.419854491919374,5.440320253372192,0.813493013381958,4.626827239990234,,,,,,central,,0.9853875

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,31.436145275354285,5.118507146835327,0.7901194095611572,4.32838773727417,,,,,,central,,0.986175

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,31.484689060702838,4.953189134597778,0.7384047508239746,4.214784383773804,,,,,,central,,0.9870125

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.749405889472296,5.0662641525268555,0.7600595951080322,4.306204557418823,,,,,,central,,0.9999875

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.7379798373697666,5.010431528091431,0.7867274284362793,4.223704099655151,,,,,,central,,0.9998125

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.764392871803811,4.991685390472412,0.8162145614624023,4.17547082901001,,,,,,central,,0.99945

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.7831378192681075,5.125866651535034,0.8887176513671875,4.237149000167847,,,,,,central,,0.999575

RFQI,BlackScholes,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.8358856540085458,4.919738531112671,0.7255628108978271,4.194175720214844,,,,,,central,,0.9969875

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8821314749844034,4.9317286014556885,0.7430617809295654,4.188666820526123,,,,,,central,,0.9418125

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8620391887021233,5.0436015129089355,0.7672688961029053,4.27633261680603,,,,,,central,,0.929075

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8406295713626188,4.922099351882935,0.742213249206543,4.179886102676392,,,,,,central,,0.9599125

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8910739580512909,4.959895372390747,0.8477563858032227,4.112138986587524,,,,,,central,,0.9281875

RFQI,BlackScholes,BasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8521716148853294,5.001906633377075,0.8443710803985596,4.157535552978516,,,,,,central,,0.950575

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5923390871276328,5.24909234046936,0.868149995803833,4.380942344665527,,,,,,central,,0.999275

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.6032590749842652,5.1614086627960205,0.8566868305206299,4.304721832275391,,,,,,central,,0.9993

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.6305836942717609,5.156774282455444,0.8353650569915771,4.321409225463867,,,,,,central,,0.9995125

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5710899288784084,5.092138767242432,0.8528017997741699,4.239336967468262,,,,,,central,,0.99905

RFQI,BlackScholes,GeometricBasketCall,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5951619120076423,4.945887327194214,0.8040404319763184,4.1418468952178955,,,,,,central,,0.9963375

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5570120305043997,5.318484544754028,0.6976356506347656,4.620848894119263,,,,,,central,,0.9554875

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.4868502776419321,5.153433561325073,0.7037827968597412,4.449650764465332,,,,,,central,,0.929975

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5181283428112347,5.460591077804565,0.7126054763793945,4.747985601425171,,,,,,central,,0.939975

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5336961665027327,5.30401611328125,0.752192497253418,4.551823616027832,,,,,,central,,0.93245

RFQI,BlackScholes,GeometricBasketPut,0.02,0.2,0.01,2,-0.3,0.75,25,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.5206911155274783,5.261233568191528,0.6967263221740723,4.564507246017456,,,,,,central,,0.936675

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,56.50591961386938,6.217146873474121,1.5682520866394043,4.648894786834717,,,,,,central,,0.997925

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,56.216566001256766,6.230439186096191,1.5515415668487549,4.6788976192474365,,,,,,central,,0.9981875

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,56.51164255980635,6.270264148712158,1.722970724105835,4.547293424606323,,,,,,central,,0.9973

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,56.063869571113656,6.208861351013184,1.6749324798583984,4.533928871154785,,,,,,central,,0.997625

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,56.678186335759776,6.26099419593811,1.8444128036499023,4.416581392288208,,,,,,central,,0.9978375

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.286495208740234,1.5379974842071533,4.748497724533081,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.044666051864624,1.6418712139129639,4.40279483795166,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.923778057098389,1.743220329284668,4.180557727813721,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.166196823120117,1.8852818012237549,4.280915021896362,,,,,,central,,1.0

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.070420980453491,1.7390685081481934,4.331352472305298,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.942198038101196,1.4686059951782227,4.473592042922974,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.313430309295654,1.637037992477417,4.676392316818237,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.344576358795166,1.5323538780212402,4.812222480773926,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.150871753692627,1.5126214027404785,4.638250350952148,,,,,,central,,1.0

RFQI,BlackScholes,MinCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.979011058807373,1.4537484645843506,4.5252625942230225,,,,,,central,,1.0

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,35.30630267551936,6.404556035995483,1.8054282665252686,4.599127769470215,,,,,,central,,0.9806875

RFQI,BlackScholes,MinPut,0.02,0.2,0.01,2,-0.3,0.75,50,10000,8,100,100,0.0,1,1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,35.06537033332078,6.304142236709595,1.6789183616638184,4.625223875045776,,,,,,central,,0.9885

